file_path,dog_name,label,duration
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_76.wav,MORA_010817,L-S1,0.15802083333333333
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_62.wav,MORA_010817,L-S1,1.3415
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_6.wav,MORA_010817,L-S1,2.3562083333333335
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_7.wav,MORA_010817,L-S1,1.3448333333333333
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_63.wav,MORA_010817,L-S1,0.20389583333333333
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_77.wav,MORA_010817,L-S1,0.17841666666666667
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_133.wav,MORA_010817,L-S1,1.5938541666666666
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_88.wav,MORA_010817,L-S1,0.21779166666666666
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_127.wav,MORA_010817,L-S1,0.19210416666666666
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_119.wav,MORA_010817,L-S1,0.1794375
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_131.wav,MORA_010817,L-S1,0.21816666666666668
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_125.wav,MORA_010817,L-S1,0.25175
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_61.wav,MORA_010817,L-S1,0.26689583333333333
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_75.wav,MORA_010817,L-S1,0.149
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_49.wav,MORA_010817,L-S1,0.2546875
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_5.wav,MORA_010817,L-S1,1.2259166666666668
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_4.wav,MORA_010817,L-S1,0.8498541666666667
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_48.wav,MORA_010817,L-S1,0.23835416666666667
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_74.wav,MORA_010817,L-S1,0.20685416666666667
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_60.wav,MORA_010817,L-S1,0.2529166666666667
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_124.wav,MORA_010817,L-S1,0.9694791666666667
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_130.wav,MORA_010817,L-S1,0.241875
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_118.wav,MORA_010817,L-S1,0.23483333333333334
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_134.wav,MORA_010817,L-S1,1.3867291666666666
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_120.wav,MORA_010817,L-S1,0.9184791666666666
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_108.wav,MORA_010817,L-S1,0.5503958333333333
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_58.wav,MORA_010817,L-S1,0.22704166666666667
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_64.wav,MORA_010817,L-S1,0.1773125
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_70.wav,MORA_010817,L-S1,0.17589583333333333
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_71.wav,MORA_010817,L-S1,0.162375
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_65.wav,MORA_010817,L-S1,0.5537708333333333
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_59.wav,MORA_010817,L-S1,0.7814791666666666
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_109.wav,MORA_010817,L-S1,0.20347916666666666
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_121.wav,MORA_010817,L-S1,1.4100625
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_135.wav,MORA_010817,L-S1,0.22758333333333333
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_123.wav,MORA_010817,L-S1,2.176458333333333
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_98.wav,MORA_010817,L-S1,0.768625
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_137.wav,MORA_010817,L-S1,1.2089375
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_73.wav,MORA_010817,L-S1,0.15958333333333333
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_67.wav,MORA_010817,L-S1,0.58725
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_3.wav,MORA_010817,L-S1,3.2110416666666666
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_66.wav,MORA_010817,L-S1,0.193375
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_72.wav,MORA_010817,L-S1,0.19691666666666666
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_99.wav,MORA_010817,L-S1,0.8536666666666667
data/raw/Mescalina 2017/MORA_010817/L-S1/MAH00109.MP4_122.wav,MORA_010817,L-S1,0.19808333333333333
data/raw/Mescalina 2017/MORA_010817/L-A/MAH00110.MP4_9_2.wav,MORA_010817,L-A,1.925375
data/raw/Mescalina 2017/MORA_010817/L-A/MAH00110.MP4_11_2.wav,MORA_010817,L-A,0.7999166666666667
data/raw/Mescalina 2017/MORA_010817/L-A/MAH00110.MP4_17_2.wav,MORA_010817,L-A,0.5895625
data/raw/Mescalina 2017/MORA_010817/L-A/MAH00110.MP4_18.wav,MORA_010817,L-A,0.8075
data/raw/Mescalina 2017/MORA_010817/L-A/MAH00110.MP4_10_2.wav,MORA_010817,L-A,1.4951875
data/raw/Mescalina 2017/MORA_010817/L-A/MAH00110.MP4_14_2.wav,MORA_010817,L-A,1.5200833333333332
data/raw/Mescalina 2017/MORA_010817/L-A/MAH00110.MP4_12.wav,MORA_010817,L-A,0.21335416666666668
data/raw/Mescalina 2017/MORA_010817/L-H/MAH00111.MP4_6_2.wav,MORA_010817,L-H,0.616
data/raw/Mescalina 2017/MORA_010817/L-H/MAH00111.MP4_10.wav,MORA_010817,L-H,0.23447916666666666
data/raw/Mescalina 2017/MORA_010817/L-H/MAH00110.MP4_31_2.wav,MORA_010817,L-H,1.012
data/raw/Mescalina 2017/MORA_010817/L-H/MAH00111.MP4_12.wav,MORA_010817,L-H,0.24683333333333332
data/raw/Mescalina 2017/MORA_010817/L-H/MAH00111.MP4_0_2.wav,MORA_010817,L-H,1.16625
data/raw/Mescalina 2017/MORA_010817/L-H/MAH00111.MP4_5_1.wav,MORA_010817,L-H,0.4493125
data/raw/Mescalina 2017/MORA_010817/L-H/MAH00110.MP4_33.wav,MORA_010817,L-H,0.823125
data/raw/Mescalina 2017/MORA_010817/L-H/MAH00110.MP4_27.wav,MORA_010817,L-H,1.1200833333333333
data/raw/Mescalina 2017/MORA_010817/L-H/MAH00110.MP4_32.wav,MORA_010817,L-H,0.2725625
data/raw/Mescalina 2017/MORA_010817/L-H/MAH00111.MP4_9.wav,MORA_010817,L-H,1.127125
data/raw/Mescalina 2017/MORA_010817/L-H/MAH00111.MP4_4.wav,MORA_010817,L-H,0.21820833333333334
data/raw/Mescalina 2017/MORA_010817/L-H/MAH00111.MP4_3.wav,MORA_010817,L-H,1.618125
data/raw/Mescalina 2017/MORA_010817/L-H/MAH00110.MP4_28.wav,MORA_010817,L-H,0.20679166666666668
data/raw/Mescalina 2017/MORA_010817/L-H/MAH00111.MP4_8_2.wav,MORA_010817,L-H,1.4428541666666668
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_9_1.wav,MORA_010817,S,0.45566666666666666
data/raw/Mescalina 2017/MORA_010817/S/MAH00111.MP4_6_1.wav,MORA_010817,S,0.597
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_11_1.wav,MORA_010817,S,0.9445208333333334
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_195_2.wav,MORA_010817,S,4.1104375
data/raw/Mescalina 2017/MORA_010817/S/MAH00115.MP4_0.wav,MORA_010817,S,0.3528125
data/raw/Mescalina 2017/MORA_010817/S/MAH00116.MP4_8.wav,MORA_010817,S,0.22804166666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00116.MP4_9.wav,MORA_010817,S,0.383125
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_273.wav,MORA_010817,S,0.7925833333333333
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_250_1.wav,MORA_010817,S,0.8034375
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_263.wav,MORA_010817,S,0.5557916666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_277.wav,MORA_010817,S,6.360145833333333
data/raw/Mescalina 2017/MORA_010817/S/MAH00111.MP4_11.wav,MORA_010817,S,0.6274166666666666
data/raw/Mescalina 2017/MORA_010817/S/MAH00115.MP4_4.wav,MORA_010817,S,1.5819375
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_262.wav,MORA_010817,S,1.2424791666666666
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_17_1.wav,MORA_010817,S,0.868125
data/raw/Mescalina 2017/MORA_010817/S/MAH00111.MP4_0_1.wav,MORA_010817,S,0.9926666666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_177_1.wav,MORA_010817,S,0.7808125
data/raw/Mescalina 2017/MORA_010817/S/MAH00113.MP4_1.wav,MORA_010817,S,1.6372291666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_274.wav,MORA_010817,S,0.28625
data/raw/Mescalina 2017/MORA_010817/S/MAH00111.MP4_13.wav,MORA_010817,S,1.2240416666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_8.wav,MORA_010817,S,0.2793541666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_31_1.wav,MORA_010817,S,0.30575
data/raw/Mescalina 2017/MORA_010817/S/MAH00113.MP4_0.wav,MORA_010817,S,5.7480416666666665
data/raw/Mescalina 2017/MORA_010817/S/MAH00114.MP4_3.wav,MORA_010817,S,2.2247916666666665
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_24.wav,MORA_010817,S,0.22639583333333332
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_30.wav,MORA_010817,S,4.130708333333334
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_206.wav,MORA_010817,S,0.2858541666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00116.MP4_13.wav,MORA_010817,S,1.0477708333333333
data/raw/Mescalina 2017/MORA_010817/S/MAH00112.MP4_4.wav,MORA_010817,S,0.8556875
data/raw/Mescalina 2017/MORA_010817/S/MAH00112.MP4_5.wav,MORA_010817,S,1.4665833333333333
data/raw/Mescalina 2017/MORA_010817/S/MAH00116.MP4_12.wav,MORA_010817,S,0.43054166666666666
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_19.wav,MORA_010817,S,0.39510416666666665
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_25.wav,MORA_010817,S,0.17997916666666666
data/raw/Mescalina 2017/MORA_010817/S/MAH00114.MP4_2.wav,MORA_010817,S,2.7875833333333335
data/raw/Mescalina 2017/MORA_010817/S/MAH00114.MP4_0.wav,MORA_010817,S,1.2782291666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_198.wav,MORA_010817,S,0.832875
data/raw/Mescalina 2017/MORA_010817/S/MAH00111.MP4_5_2.wav,MORA_010817,S,0.8885833333333333
data/raw/Mescalina 2017/MORA_010817/S/MAH00116.MP4_10.wav,MORA_010817,S,0.7920208333333333
data/raw/Mescalina 2017/MORA_010817/S/MAH00112.MP4_7.wav,MORA_010817,S,0.6467916666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00112.MP4_6.wav,MORA_010817,S,0.4531875
data/raw/Mescalina 2017/MORA_010817/S/MAH00116.MP4_11.wav,MORA_010817,S,0.824625
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_204.wav,MORA_010817,S,3.5515625
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_26.wav,MORA_010817,S,0.8597083333333333
data/raw/Mescalina 2017/MORA_010817/S/MAH00114.MP4_1.wav,MORA_010817,S,1.7197916666666666
data/raw/Mescalina 2017/MORA_010817/S/MAH00114.MP4_5.wav,MORA_010817,S,1.0406875
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_22.wav,MORA_010817,S,0.5832916666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00116.MP4_15.wav,MORA_010817,S,0.86325
data/raw/Mescalina 2017/MORA_010817/S/MAH00112.MP4_2.wav,MORA_010817,S,2.635125
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_14_1.wav,MORA_010817,S,0.6096875
data/raw/Mescalina 2017/MORA_010817/S/MAH00112.MP4_3.wav,MORA_010817,S,0.584
data/raw/Mescalina 2017/MORA_010817/S/MAH00116.MP4_14.wav,MORA_010817,S,0.7388333333333333
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_23.wav,MORA_010817,S,1.6017916666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_188.wav,MORA_010817,S,0.47041666666666665
data/raw/Mescalina 2017/MORA_010817/S/MAH00114.MP4_4.wav,MORA_010817,S,3.7300416666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_21.wav,MORA_010817,S,0.17789583333333334
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_203.wav,MORA_010817,S,1.381125
data/raw/Mescalina 2017/MORA_010817/S/MAH00112.MP4_1.wav,MORA_010817,S,1.0419375
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_174_1.wav,MORA_010817,S,0.9592083333333333
data/raw/Mescalina 2017/MORA_010817/S/MAH00112.MP4_0.wav,MORA_010817,S,0.5744583333333333
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_202.wav,MORA_010817,S,5.0858125
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_20.wav,MORA_010817,S,0.2854583333333333
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_179.wav,MORA_010817,S,1.0170625
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_230.wav,MORA_010817,S,0.45375
data/raw/Mescalina 2017/MORA_010817/S/MAH00111.MP4_7.wav,MORA_010817,S,0.630875
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_13.wav,MORA_010817,S,0.36516666666666664
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_2_2.wav,MORA_010817,S,0.6109583333333334
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_207_1.wav,MORA_010817,S,1.8143125
data/raw/Mescalina 2017/MORA_010817/S/MAH00111.MP4_2.wav,MORA_010817,S,1.9535
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_16.wav,MORA_010817,S,0.18064583333333334
data/raw/Mescalina 2017/MORA_010817/S/MAH00115.MP4_2_2.wav,MORA_010817,S,11.899291666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_183.wav,MORA_010817,S,1.8509375
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_197.wav,MORA_010817,S,0.32735416666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00112.MP4_8.wav,MORA_010817,S,0.2953125
data/raw/Mescalina 2017/MORA_010817/S/MAH00111.MP4_1.wav,MORA_010817,S,1.5985416666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00112.MP4_9.wav,MORA_010817,S,1.335875
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_237.wav,MORA_010817,S,0.2737291666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_181_1.wav,MORA_010817,S,4.734104166666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_238_1.wav,MORA_010817,S,0.751125
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_15.wav,MORA_010817,S,0.41341666666666665
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_29.wav,MORA_010817,S,0.1325625
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_196.wav,MORA_010817,S,0.49475
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_182.wav,MORA_010817,S,0.16977083333333334
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_5.wav,MORA_010817,S,0.38597916666666665
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_278.wav,MORA_010817,S,0.3784375
data/raw/Mescalina 2017/MORA_010817/S/MAH00112.MP4_10.wav,MORA_010817,S,0.23333333333333334
data/raw/Mescalina 2017/MORA_010817/S/MAH00116.MP4_3.wav,MORA_010817,S,2.627854166666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00112.MP4_11.wav,MORA_010817,S,0.3165208333333333
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_4.wav,MORA_010817,S,1.8418125
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_6.wav,MORA_010817,S,0.5545625
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_284.wav,MORA_010817,S,1.7579583333333333
data/raw/Mescalina 2017/MORA_010817/S/MAH00112.MP4_12.wav,MORA_010817,S,0.13902083333333334
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_7.wav,MORA_010817,S,0.5906666666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00115.MP4_5_2.wav,MORA_010817,S,1.0822083333333334
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_3.wav,MORA_010817,S,2.0301875
data/raw/Mescalina 2017/MORA_010817/S/MAH00115.MP4_1_2.wav,MORA_010817,S,1.5303333333333333
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_0.wav,MORA_010817,S,0.128125
data/raw/Mescalina 2017/MORA_010817/S/MAH00116.MP4_4.wav,MORA_010817,S,2.2048125
data/raw/Mescalina 2017/MORA_010817/S/MAH00111.MP4_8_1.wav,MORA_010817,S,1.8240416666666666
data/raw/Mescalina 2017/MORA_010817/S/MAH00116.MP4_5.wav,MORA_010817,S,0.3022708333333333
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_1.wav,MORA_010817,S,0.158375
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_239_1.wav,MORA_010817,S,0.18054166666666666
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_2.wav,MORA_010817,S,0.38025
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_0.wav,MORA_010817,S,0.1464375
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_269.wav,MORA_010817,S,0.6111041666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_282.wav,MORA_010817,S,0.166375
data/raw/Mescalina 2017/MORA_010817/S/MAH00116.MP4_7.wav,MORA_010817,S,0.30845833333333333
data/raw/Mescalina 2017/MORA_010817/S/MAH00116.MP4_6.wav,MORA_010817,S,0.16904166666666667
data/raw/Mescalina 2017/MORA_010817/S/MAH00110.MP4_1.wav,MORA_010817,S,0.3956458333333333
data/raw/Mescalina 2017/MORA_010817/S/MAH00109.MP4_136.wav,MORA_010817,S,1.0160625
data/raw/Mescalina 2017/MORA_010817/GR-P/MAH00115.MP4_3.wav,MORA_010817,GR-P,1.7909583333333334
data/raw/Mescalina 2017/MORA_010817/GR-P/MAH00115.MP4_2_1.wav,MORA_010817,GR-P,12.253770833333334
data/raw/Mescalina 2017/MORA_010817/GR-P/MAH00115.MP4_5_1.wav,MORA_010817,GR-P,2.0052708333333333
data/raw/Mescalina 2017/MORA_010817/GR-P/MAH00116.MP4_0.wav,MORA_010817,GR-P,0.7988333333333333
data/raw/Mescalina 2017/MORA_010817/GR-P/MAH00115.MP4_1_1.wav,MORA_010817,GR-P,8.835625
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_259.wav,MORA_010817,L-S2,0.21664583333333334
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_271.wav,MORA_010817,L-S2,1.6019583333333334
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_265.wav,MORA_010817,L-S2,0.7592916666666667
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_264.wav,MORA_010817,L-S2,1.8164166666666666
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_270.wav,MORA_010817,L-S2,3.6891458333333333
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_258.wav,MORA_010817,L-S2,1.7914791666666667
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_266.wav,MORA_010817,L-S2,0.2426875
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_272.wav,MORA_010817,L-S2,0.24327083333333333
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_267.wav,MORA_010817,L-S2,0.26097916666666665
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_195_1.wav,MORA_010817,L-S2,0.46229166666666666
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_276.wav,MORA_010817,L-S2,1.6186666666666667
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_250_2.wav,MORA_010817,L-S2,1.147125
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_248.wav,MORA_010817,L-S2,0.9217916666666667
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_249.wav,MORA_010817,L-S2,0.7662708333333333
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_275.wav,MORA_010817,L-S2,1.43475
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_212.wav,MORA_010817,L-S2,0.23420833333333332
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_213.wav,MORA_010817,L-S2,0.4565208333333333
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_211.wav,MORA_010817,L-S2,1.6307708333333333
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_268_2.wav,MORA_010817,L-S2,1.5403958333333334
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_210.wav,MORA_010817,L-S2,0.19239583333333332
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_199.wav,MORA_010817,L-S2,0.252625
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_200.wav,MORA_010817,L-S2,1.9120833333333334
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_214.wav,MORA_010817,L-S2,0.19616666666666666
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_228.wav,MORA_010817,L-S2,2.042708333333333
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_229.wav,MORA_010817,L-S2,0.2594375
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_215.wav,MORA_010817,L-S2,1.789625
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_201.wav,MORA_010817,L-S2,0.3017708333333333
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_217.wav,MORA_010817,L-S2,0.27529166666666666
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_216.wav,MORA_010817,L-S2,0.6263958333333334
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_233.wav,MORA_010817,L-S2,1.2326041666666667
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_227.wav,MORA_010817,L-S2,1.2564583333333332
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_226.wav,MORA_010817,L-S2,0.8024583333333334
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_232.wav,MORA_010817,L-S2,0.23364583333333333
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_218.wav,MORA_010817,L-S2,1.5098958333333334
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_224.wav,MORA_010817,L-S2,0.6544791666666666
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_231.wav,MORA_010817,L-S2,0.7717708333333333
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_225.wav,MORA_010817,L-S2,0.227375
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_219.wav,MORA_010817,L-S2,0.7881458333333333
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_221.wav,MORA_010817,L-S2,0.7654791666666667
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_235.wav,MORA_010817,L-S2,0.21635416666666665
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_209.wav,MORA_010817,L-S2,0.18054166666666666
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_208.wav,MORA_010817,L-S2,2.273791666666667
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_234.wav,MORA_010817,L-S2,0.8127083333333334
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_220.wav,MORA_010817,L-S2,1.4876875
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_238_2.wav,MORA_010817,L-S2,2.18675
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_236.wav,MORA_010817,L-S2,1.5156875
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_222.wav,MORA_010817,L-S2,0.19960416666666667
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_207_2.wav,MORA_010817,L-S2,2.0809375
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_223.wav,MORA_010817,L-S2,0.25577083333333334
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_244.wav,MORA_010817,L-S2,0.21335416666666668
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_245.wav,MORA_010817,L-S2,0.7860625
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_251.wav,MORA_010817,L-S2,2.6046875
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_279.wav,MORA_010817,L-S2,1.4865625
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_247.wav,MORA_010817,L-S2,1.2100416666666667
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_253.wav,MORA_010817,L-S2,1.665125
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_252.wav,MORA_010817,L-S2,1.8918333333333333
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_246.wav,MORA_010817,L-S2,1.5913541666666666
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_242.wav,MORA_010817,L-S2,0.1764375
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_256.wav,MORA_010817,L-S2,0.2028125
data/raw/Mescalina 2017/MORA_010817/L-S2/MAH00109.MP4_281.wav,MORA_010817,L-S2,1.1818125
